CustomerID,TenureMonths,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,TechSupportTickets,DaysSinceLastLogin,DiscountUsed,Churn,FutureLTV_12M,TicketPerMonth,AvgHistoricalMonthlySpend,ChargeRatio,InactivityRiskIndex,log_TotalCharges,log_MonthlyCharges,log_FutureLTV_12M
CUST-1712,10,Two Year,Credit Card,84.78,808.45,4,14,1,1,118.87,0.4,80.845,1.0486733873461562,56,6.696355004687515,4.451785879088734,4.786407822219008
CUST-1713,67,One Year,Bank Transfer,40.95,2863.76,4,25,1,1,45.59,0.05970149253731343,42.742686567164185,0.958058636198564,100,7.960239856006461,3.7364784329132155,3.8413859258287055
CUST-1714,18,Month-to-Month,Electronic Check,34.51,562.62,1,43,0,1,63.97,0.05555555555555555,31.256666666666668,1.1040844619814438,43,6.334380265555303,3.5698143469549963,4.17392562489244
CUST-1715,34,One Year,Electronic Check,110.44,3901.52,0,27,1,1,104.21,0.0,114.75058823529412,0.9624351534786442,27,8.269377777296377,4.71348632947155,4.655958352820196
CUST-1716,8,One Year,Mailed Check,116.88,866.94,1,41,0,1,60.06,0.125,108.3675,1.0785521489376426,41,6.766122587847184,4.769667157869494,4.111856987306732
CUST-1717,40,One Year,Electronic Check,119.19,4943.39,2,44,0,0,1419.62,0.05,123.58475000000001,0.9644393826908254,88,8.506008879521533,4.7890738239646975,7.258848675022963
CUST-1718,42,Month-to-Month,Electronic Check,98.98,3776.51,4,29,0,1,65.75,0.09523809523809523,89.91690476190476,1.1007941194383175,116,8.236820341396864,4.604970165985424,4.200954297280359
CUST-1719,41,Two Year,Credit Card,86.35,3689.87,1,42,0,1,84.49,0.024390243902439025,89.99682926829269,0.9594782472011208,42,8.213617481602363,4.469923036580066,4.448399410038142
CUST-1720,6,Month-to-Month,Electronic Check,54.57,304.54,2,34,1,1,94.89,0.3333333333333333,50.75666666666667,1.0751297038155907,68,5.722080702937577,4.01764348729183,4.56320170116559
CUST-1721,52,Month-to-Month,Bank Transfer,37.14,1825.85,4,21,0,1,54.87,0.07692307692307693,35.1125,1.057742969028124,84,7.510348451201229,3.641263600172273,4.023027563471057
CUST-1722,26,Month-to-Month,Electronic Check,27.9,706.28,6,9,0,1,21.02,0.23076923076923078,27.164615384615384,1.027071416435408,54,6.561426627097549,3.3638415951183864,3.091951131294534
CUST-1723,64,Month-to-Month,Bank Transfer,89.33,5471.9,0,10,0,1,150.36,0.0,85.4984375,1.044814415468119,10,8.607563919462283,4.503469631161752,5.019661105303568
CUST-1724,59,Two Year,Bank Transfer,98.47,5810.48,2,37,0,1,123.71,0.03389830508474576,98.48271186440677,0.999870922884168,74,8.667590550625548,4.599856091164322,4.825991041932656
CUST-1725,56,Month-to-Month,Electronic Check,102.65,6014.1,0,32,1,1,130.27,0.0,107.39464285714287,0.9558204885186478,32,8.702028253374491,4.641019838881789,4.877256270815316
CUST-1726,59,Month-to-Month,Mailed Check,111.38,6512.04,1,5,0,1,116.19,0.01694915254237288,110.3735593220339,1.0091184943581428,5,8.78156160009057,4.721885985684052,4.763796549270511
CUST-1727,70,Two Year,Electronic Check,107.99,7621.46,3,36,0,1,194.05,0.04285714285714286,108.878,0.9918440823674204,108,8.93885443122647,4.69125613490122,5.273255935952665
CUST-1728,33,Month-to-Month,Credit Card,119.97,3615.37,0,6,1,1,117.27,0.0,109.55666666666666,1.0950497459457815,6,8.193226039286275,4.795542580971757,4.772970146263026
CUST-1729,53,Month-to-Month,Credit Card,44.41,2340.01,3,43,1,1,28.48,0.05660377358490566,44.1511320754717,1.0058632228067401,129,7.758337739160557,3.8157323451098595,3.383712067321136
CUST-1730,22,Month-to-Month,Mailed Check,96.33,2051.61,4,11,0,1,91.91,0.18181818181818182,93.25500000000001,1.0329741032652404,44,7.62686743306957,4.578107266438402,4.531631282653221
CUST-1731,21,Month-to-Month,Mailed Check,78.65,1705.94,2,6,0,1,123.72,0.09523809523809523,81.2352380952381,0.9681759030212083,12,7.442457572791801,4.3776420363560575,4.826071224749521
CUST-1732,70,Month-to-Month,Electronic Check,46.12,3093.56,3,1,1,1,68.55,0.04285714285714286,44.193714285714286,1.043587323342686,3,8.03740101023042,3.8526975393433314,4.242045918369452
CUST-1733,70,One Year,Bank Transfer,118.19,8289.17,3,0,1,1,92.43,0.04285714285714286,118.41671428571429,0.9980854536702709,0,9.022825754553581,4.780718858494617,4.537212492804865
CUST-1734,4,Month-to-Month,Electronic Check,109.79,410.27,1,22,1,1,73.3,0.25,102.5675,1.0704170424354695,22,6.019249933115918,4.707636517532581,4.308110951723713
CUST-1735,62,Month-to-Month,Electronic Check,32.85,1912.27,3,24,1,1,48.99,0.04838709677419355,30.843064516129033,1.0650692632316567,72,7.556569099052354,3.521938999358284,3.911822985425479
CUST-1736,62,One Year,Mailed Check,22.62,1341.32,3,17,1,0,238.97,0.04838709677419355,21.634193548387096,1.045567053350431,51,7.2021547391814424,3.1620938107692163,5.4805139155288405
CUST-1737,24,One Year,Electronic Check,88.83,2015.96,1,43,1,1,93.2,0.041666666666666664,83.99833333333333,1.0575209825591778,43,7.609346706324746,4.497918995241116,4.545420181582317
CUST-1738,55,Month-to-Month,Bank Transfer,80.41,4148.71,2,6,1,1,141.86,0.03636363636363636,75.43109090909091,1.0660060597149474,12,8.330793731264984,4.399498115585886,4.961865129726826
CUST-1739,9,Month-to-Month,Electronic Check,113.58,927.61,3,2,0,1,223.45,0.3333333333333333,103.06777777777778,1.101993294595789,6,6.833688844427256,4.741273268980431,5.413652965227941
CUST-1740,3,Month-to-Month,Bank Transfer,43.4,133.52,1,28,0,1,35.09,0.3333333333333333,44.50666666666667,0.9751348112642301,28,4.901712886872069,3.7932394694381792,3.586015818654697
CUST-1741,31,Month-to-Month,Electronic Check,28.44,801.98,1,9,0,1,38.84,0.03225806451612903,25.870322580645162,1.0993291603281878,9,6.688329807036338,3.3823542938606757,3.6848714327163976
CUST-1742,40,Month-to-Month,Electronic Check,45.92,1897.61,2,42,0,1,23.33,0.05,47.44025,0.9679544268843441,84,7.548877318472698,3.848444023785275,3.1917101567954314
CUST-1743,36,Month-to-Month,Bank Transfer,21.89,724.07,5,4,1,1,34.36,0.1388888888888889,20.113055555555558,1.0883478116756666,20,6.586268201917995,3.1307001339644756,3.5655812377694427
CUST-1744,24,Two Year,Credit Card,23.59,515.09,2,33,1,1,26.45,0.08333333333333333,21.462083333333336,1.0991477217573626,66,6.246281168877058,3.202339856228101,3.3123661679555396
CUST-1745,6,Month-to-Month,Bank Transfer,111.49,658.54,2,7,1,1,88.07,0.3333333333333333,109.75666666666666,1.0157925107055001,14,6.491542622327208,4.722864328804734,4.489422577443778
CUST-1746,66,One Year,Electronic Check,55.2,3553.45,2,13,1,0,611.42,0.030303030303030304,53.84015151515151,1.025257144465238,26,8.175955618594557,4.028916756899646,6.417418321643462
CUST-1747,4,Month-to-Month,Electronic Check,61.08,237.89,0,39,0,1,104.81,0.0,59.4725,1.0270292992559586,39,5.476003194937463,4.128423875874963,4.66164503291607
CUST-1748,6,One Year,Credit Card,21.84,129.23,4,5,1,1,14.56,0.6666666666666666,21.53833333333333,1.014006035750213,20,4.869302117979612,3.1285133847878095,2.7447035187502458
CUST-1749,51,One Year,Mailed Check,47.05,2262.92,4,0,0,1,26.42,0.0784313725490196,44.370980392156866,1.060377742032418,0,7.724853103009708,3.8722421354163012,3.3112726741341683
CUST-1750,62,Two Year,Electronic Check,100.47,6225.67,2,32,0,0,1334.65,0.03225806451612903,100.41403225806452,1.0005573697288805,64,8.736596958446487,4.6197631882909915,7.197173343726968
CUST-1751,57,Month-to-Month,Credit Card,81.55,4533.82,3,39,0,1,117.35,0.05263157894736842,79.54070175438596,1.025261258717814,117,8.41954067047155,4.413404170366137,4.7736463359599925
CUST-1752,66,One Year,Credit Card,95.38,5981.66,6,10,1,1,161.2,0.09090909090909091,90.63121212121212,1.0523968262990542,60,8.696620564096856,4.5682987112121864,5.088830141681313
CUST-1753,8,Month-to-Month,Credit Card,64.72,530.17,2,23,0,1,85.37,0.25,66.27125,0.9765924137540789,46,6.275082120663786,4.185403293169068,4.458640393292194
CUST-1754,26,One Year,Credit Card,50.97,1337.36,1,9,1,0,635.24,0.038461538461538464,51.43692307692307,0.9909224143087875,9,7.199200262794446,3.9506666290203505,6.45557585064888
CUST-1755,51,Month-to-Month,Credit Card,68.28,3339.65,2,43,0,1,116.06,0.0392156862745098,65.48333333333333,1.0427080682107406,86,8.113920677814969,4.2381562642541795,4.7626866238630745
CUST-1756,45,Month-to-Month,Electronic Check,52.31,2417.84,0,22,0,1,67.65,0.0,53.729777777777784,0.9735755881282466,22,7.791043365388169,3.9761239308346696,4.229021132213981
CUST-1757,44,Month-to-Month,Electronic Check,103.9,4745.5,1,15,0,1,147.2,0.022727272727272728,107.85227272727273,0.9633547571383416,15,8.465162783321853,4.653007515402251,4.998562712861986
CUST-1758,5,Month-to-Month,Mailed Check,49.77,244.0,1,36,0,1,63.42,0.2,48.8,1.019877049180328,36,5.501258210544727,3.927305628959303,4.165424143903053
CUST-1759,70,Month-to-Month,Mailed Check,85.98,5610.8,5,15,1,1,156.54,0.07142857142857142,80.15428571428572,1.0726812575746774,75,8.632626802668561,4.465678207169493,5.059679394275178
CUST-1760,26,Month-to-Month,Mailed Check,33.7,908.94,1,43,0,1,28.76,0.038461538461538464,34.95923076923077,0.9639800206834335,43,6.813378663271216,3.5467396869528134,3.393165209964891
CUST-1761,68,Two Year,Electronic Check,88.69,5599.24,0,30,1,1,79.47,0.0,82.34176470588235,1.077096177338353,30,8.630564732947757,4.496359280129911,4.387884444158042
CUST-1762,19,One Year,Mailed Check,111.33,1919.11,2,5,1,1,77.03,0.10526315789473684,101.0057894736842,1.102214047136433,10,7.560137755047389,4.721440967653478,4.35709336812867
CUST-1763,20,Two Year,Mailed Check,80.86,1534.92,3,29,1,1,139.82,0.15,76.74600000000001,1.053605399629948,87,7.3368848290179,4.405010471064257,4.947482479090987
CUST-1764,12,Month-to-Month,Electronic Check,75.99,920.13,2,36,0,1,84.93,0.16666666666666666,76.6775,0.9910338756480063,72,6.825601177217362,4.343675543289958,4.453533011325132
CUST-1765,47,Two Year,Electronic Check,116.11,5667.22,4,0,1,0,1192.45,0.0851063829787234,120.57914893617021,0.9629359721344857,0,8.642630414453924,4.763113664054046,7.0846035513110435
CUST-1766,1,Two Year,Mailed Check,82.74,82.38,0,41,0,1,163.17,0.0,82.38,1.0043699927166787,41,4.423408472452651,4.4277167605909975,5.100902476306427
CUST-1767,14,One Year,Bank Transfer,45.96,670.96,4,24,0,1,86.87,0.2857142857142857,47.925714285714285,0.9589841421247168,96,6.510198814942013,3.849296175519841,4.475858449507752
CUST-1768,64,One Year,Electronic Check,49.24,2879.89,0,20,0,0,615.37,0.0,44.99828125,1.0942640170284283,20,7.965854553168521,3.9168115221599433,6.423847432566549
CUST-1769,38,Month-to-Month,Mailed Check,90.53,3127.48,0,34,1,1,64.59,0.0,82.3021052631579,1.0999718623300547,34,8.048302542577964,4.516666787396688,4.183423245305645
CUST-1770,37,Two Year,Bank Transfer,93.54,3428.55,0,37,0,0,1278.9,0.0,92.66351351351352,1.009458809117557,37,8.140184336217848,4.5490230253650905,7.154537228861746
CUST-1771,11,Month-to-Month,Mailed Check,50.35,578.73,1,4,0,1,50.0,0.09090909090909091,52.61181818181819,0.9570093134967946,4,6.362562477912296,3.9386649363745674,3.9318256327243257
CUST-1772,3,Month-to-Month,Electronic Check,54.53,159.57,2,11,0,1,28.3,0.6666666666666666,53.19,1.0251927053957512,22,5.078729984561593,4.016923415253516,3.3775875160230218
CUST-1773,33,Month-to-Month,Mailed Check,119.11,3567.94,1,4,0,1,129.47,0.030303030303030304,108.11939393939394,1.1016524941562917,4,8.180023911917074,4.788407989566399,4.871143315277656
CUST-1774,6,Two Year,Electronic Check,30.2,169.09,2,8,0,1,38.17,0.3333333333333333,28.18166666666667,1.0716186646164763,16,5.136327708726,3.4404180948154366,3.66791114767774
CUST-1775,50,Two Year,Credit Card,60.46,2831.7,4,43,1,0,705.27,0.08,56.63399999999999,1.0675565914468341,172,7.948985599412111,4.1183865567023386,6.559997600643758
CUST-1776,10,Two Year,Electronic Check,26.24,249.46,2,8,0,0,332.54,0.2,24.946,1.0518720436142066,16,5.523299227135887,3.3046864812813115,5.809762798193433
CUST-1777,5,One Year,Bank Transfer,102.11,462.83,5,34,1,1,176.57,1.0,92.566,1.1031048117019207,170,6.139518105782613,4.635796379529852,5.179364897370744
CUST-1778,23,Month-to-Month,Electronic Check,29.23,696.31,1,0,1,1,31.17,0.043478260869565216,30.274347826086956,0.9655038704025506,0,6.547230075153819,3.408834808791367,3.471034341250935
CUST-1779,10,Month-to-Month,Mailed Check,87.4,854.19,2,9,1,1,89.93,0.2,85.41900000000001,1.023191561596366,18,6.751323666471282,4.481871969643598,4.510089979737821
CUST-1780,44,Month-to-Month,Mailed Check,25.65,1129.32,0,38,0,1,25.86,0.0,25.666363636363634,0.9993624481989162,38,7.030256057457552,3.2827891506118534,3.2906381910950917
CUST-1781,2,Month-to-Month,Electronic Check,87.29,158.88,1,35,0,1,164.51,0.5,79.44,1.098816717019134,35,5.074423533843123,4.480626850913491,5.109031615952449
CUST-1782,13,Month-to-Month,Mailed Check,104.3,1231.32,0,36,0,1,59.78,0.0,94.71692307692307,1.1011759737517461,36,7.116653850626544,4.6568134191399295,4.107260787488647
CUST-1783,40,Month-to-Month,Electronic Check,59.88,2366.39,1,34,0,1,69.92,0.025,59.159749999999995,1.0121746626718335,34,7.769543361467617,4.1089047135534305,4.2615524812060075
CUST-1784,2,Month-to-Month,Electronic Check,72.21,149.2,0,16,1,1,64.77,0.0,74.6,0.9679624664879356,16,5.011967739330034,4.293332023658551,4.186163807313259
CUST-1785,65,Two Year,Bank Transfer,60.15,3828.71,3,12,0,0,635.78,0.046153846153846156,58.90323076923077,1.0211663980818604,36,8.250544361292272,4.113329862133181,6.456424227001786
CUST-1786,63,Month-to-Month,Electronic Check,50.05,3253.02,2,5,1,1,32.24,0.031746031746031744,51.635238095238094,0.9692992972683844,10,8.087646434041595,3.9328055446106744,3.5037539699872475
CUST-1787,17,Two Year,Credit Card,100.33,1742.53,0,36,1,1,112.09,0.0,102.50176470588235,0.9788124164289854,36,7.463667072735666,4.618382517460226,4.728183961883236
CUST-1788,9,One Year,Bank Transfer,47.2,387.15,0,31,0,0,643.1,0.0,43.016666666666666,1.0972491282448664,31,5.9613918628516895,3.8753590210565547,6.467853993552845
CUST-1789,15,Month-to-Month,Mailed Check,92.29,1287.85,4,10,1,1,169.13,0.26666666666666666,85.85666666666665,1.0749310866948794,40,7.161505626889247,4.53571292097287,5.136562850694046
CUST-1790,24,Month-to-Month,Electronic Check,40.62,973.57,2,16,0,1,33.44,0.08333333333333333,40.56541666666667,1.0013455632363362,32,6.88199634807641,3.7285808209654885,3.53921867955953
CUST-1791,38,Month-to-Month,Mailed Check,44.99,1652.39,4,4,0,1,66.02,0.10526315789473684,43.483947368421056,1.0346346806746591,16,7.410583004657065,3.8284239815518326,4.2049910823091645
CUST-1792,35,Month-to-Month,Bank Transfer,53.65,1771.85,1,5,1,1,37.64,0.02857142857142857,50.62428571428571,1.0597680390552249,5,7.480343700126359,4.000949214622548,3.654288009344317
CUST-1793,49,One Year,Electronic Check,78.92,3723.21,3,9,1,1,152.39,0.061224489795918366,75.98387755102041,1.0386413874049543,27,8.22261002778449,4.381026134340298,5.0329836977600175
CUST-1794,69,Month-to-Month,Credit Card,65.44,4365.36,0,32,0,1,90.93,0.0,63.26608695652173,1.0343614272362418,32,8.381684989047328,4.196299284745094,4.521027417875663
CUST-1795,62,Month-to-Month,Electronic Check,94.51,6073.98,2,29,0,1,136.04,0.03225806451612903,97.9674193548387,0.9647084778020344,58,8.71193397602226,4.5592309540466465,4.920272854015864
CUST-1796,60,Month-to-Month,Credit Card,41.36,2271.95,3,20,0,1,47.59,0.05,37.86583333333333,1.0922775589251525,60,7.7288338262502805,3.7462045207332055,3.883417748417812
CUST-1797,50,Two Year,Electronic Check,21.07,992.35,0,41,0,0,228.2,0.0,19.847,1.0616214037386003,41,6.9010830692140726,3.094219220268645,5.434594984840585
CUST-1798,9,One Year,Credit Card,97.66,861.92,3,16,1,1,79.98,0.3333333333333333,95.76888888888888,1.0197466122145906,48,6.760321986902403,4.5916795958055925,4.394202210604015
CUST-1799,34,One Year,Mailed Check,102.16,3489.91,0,26,1,1,143.64,0.0,102.64441176470588,0.9952806805906169,26,8.15791772619408,4.636281181013144,4.974247896643866
CUST-1800,35,Month-to-Month,Electronic Check,25.95,903.34,3,2,1,1,50.13,0.08571428571428572,25.809714285714286,1.0054353842407067,6,6.807205395876661,3.2939832973550063,3.934371409091908
CUST-1801,1,One Year,Electronic Check,81.09,84.43,4,28,1,1,84.31,4.0,84.43,0.9604406016818666,112,4.447697327163527,4.407816206360175,4.446291680920603
CUST-1802,40,One Year,Mailed Check,57.82,2357.53,0,1,0,0,794.98,0.0,58.938250000000004,0.981026752575789,1,7.7657938225925385,4.074481933125849,6.679574059900588
CUST-1803,64,One Year,Credit Card,99.39,6256.4,0,28,0,0,1135.04,0.0,97.75625,1.0167124864139123,28,8.741520042355223,4.609062600703435,7.0353038099288
CUST-1804,22,Two Year,Electronic Check,107.44,2203.43,3,35,0,1,204.59,0.13636363636363635,100.15590909090908,1.0727275202752073,105,7.698224251061823,4.686197024630465,5.325883894265842
CUST-1805,60,Month-to-Month,Electronic Check,105.1,6101.88,3,33,1,1,107.8,0.05,101.69800000000001,1.0334519852897794,99,8.716516069890101,4.664382045619937,4.689511334421843
CUST-1806,64,Two Year,Mailed Check,97.72,6279.14,1,36,1,0,1011.06,0.015625,98.1115625,0.996009007602952,36,8.74514755220739,4.592287560157078,6.919743136627464
CUST-1807,11,Two Year,Mailed Check,46.91,529.27,3,41,1,1,56.02,0.2727272727272727,48.11545454545455,0.9749466245961418,123,6.273386310791004,3.8693242508950307,4.043402083484526
CUST-1808,14,Month-to-Month,Mailed Check,101.19,1478.94,3,0,0,1,159.61,0.21428571428571427,105.63857142857144,0.9578887581646313,0,7.29975682539583,4.626833825624118,5.0789790660748055
CUST-1809,60,Month-to-Month,Bank Transfer,73.35,4360.59,2,25,0,1,115.85,0.03333333333333333,72.6765,1.0092670945904108,50,8.380591948762975,4.308783672906164,4.760891060984867
CUST-1810,30,Two Year,Electronic Check,25.28,742.5,2,0,1,0,304.47,0.06666666666666667,24.75,1.0214141414141416,0,6.61136876590021,3.26880819361641,5.721851574117079
CUST-1811,35,Month-to-Month,Credit Card,65.69,2075.34,1,3,0,1,84.39,0.02857142857142857,59.29542857142857,1.107842570374011,3,7.63836200736913,4.200055016644215,4.447228997919515
CUST-1812,37,Month-to-Month,Mailed Check,114.22,3849.23,2,38,1,1,62.25,0.05405405405405406,104.03324324324325,1.0979182849556923,76,8.255888165757192,4.746843344304237,4.1470951276076295
CUST-1813,5,Two Year,Electronic Check,108.79,502.29,3,13,0,1,104.05,0.6,100.458,1.0829401341854308,39,6.221166544719438,4.698569450246641,4.654436427291009
CUST-1814,26,One Year,Bank Transfer,30.23,713.84,1,17,0,0,326.1,0.038461538461538464,27.455384615384617,1.1010590608539728,17,6.572058741428596,3.441379171294987,5.790265934544339
CUST-1815,62,Month-to-Month,Bank Transfer,94.41,5620.04,2,33,1,1,126.33,0.03225806451612903,90.6458064516129,1.04152639482993,66,8.634271979148254,4.558183394763755,4.8467821415853445
CUST-1816,4,One Year,Electronic Check,100.58,382.42,4,0,0,1,134.52,1.0,95.605,1.0520370273521258,0,5.949130994091903,4.620846665373099,4.909119230903745
CUST-1817,42,Month-to-Month,Bank Transfer,47.14,1971.17,0,21,1,1,73.77,0.0,46.93261904761905,1.0044186954955685,21,7.586889738343531,3.874113432354926,4.314416735011824
CUST-1818,18,Month-to-Month,Electronic Check,67.16,1185.13,4,15,1,1,105.81,0.2222222222222222,65.84055555555557,1.0200399956122954,60,7.0784511856923515,4.221857882521061,4.671051555101604
CUST-1819,40,Month-to-Month,Mailed Check,91.1,3605.36,1,21,0,1,77.69,0.025,90.134,1.0107173763507666,21,8.190454232390868,4.522874943261261,4.365516082546892
CUST-1820,39,One Year,Credit Card,63.9,2419.32,1,15,1,0,784.24,0.02564102564102564,62.033846153846156,1.030082833192798,15,7.791655041813889,4.1728476237100445,6.665989403539832
CUST-1821,14,Month-to-Month,Electronic Check,31.28,412.37,1,27,0,1,16.56,0.07142857142857142,29.455000000000002,1.061958920387031,27,6.024343075673921,3.474447843401748,2.8656235882069705
CUST-1822,32,One Year,Electronic Check,90.59,3023.31,1,27,0,1,142.61,0.03125,94.4784375,0.9588431222732701,27,8.014438245272816,4.5173220954148965,4.9671012920725275
CUST-1823,51,One Year,Credit Card,111.16,5175.72,1,21,1,1,72.6,0.0196078431372549,101.48470588235294,1.0953374602953792,21,8.551926930061603,4.71992642328628,4.298645025734831
CUST-1824,38,Month-to-Month,Credit Card,85.25,3371.78,2,5,0,1,135.93,0.05263157894736842,88.73105263157895,0.9607684961652302,10,8.123492609098136,4.457250055911469,4.919469846344143
CUST-1825,23,One Year,Mailed Check,97.38,2120.33,2,24,0,1,125.69,0.08695652173913043,92.18826086956521,1.056316705418496,48,7.659798529449553,4.588837531367194,4.841743157613962
CUST-1826,63,Month-to-Month,Mailed Check,55.84,3436.65,1,41,1,1,64.54,0.015873015873015872,54.550000000000004,1.0236480293308892,41,8.142543377386424,4.0402403032289,4.182660643270669
CUST-1827,15,One Year,Mailed Check,38.32,526.7,4,1,0,1,58.86,0.26666666666666666,35.11333333333334,1.0913233339662045,4,6.268527940411622,3.671733295278966,4.0920085024245525
CUST-1828,25,Month-to-Month,Credit Card,84.28,1918.72,1,6,1,0,1029.88,0.04,76.7488,1.0981279186124082,6,7.559934621053779,4.445939960417534,6.938168085390332
CUST-1829,17,Two Year,Credit Card,52.78,865.35,2,16,1,0,550.48,0.11764705882352941,50.90294117647059,1.0368752527878893,32,6.764288983956856,3.9849016508407185,6.312605573303428
CUST-1830,66,Month-to-Month,Electronic Check,106.01,7075.4,1,34,0,1,151.03,0.015151515151515152,107.2030303030303,0.9888713005625124,34,8.864520582794459,4.67292228803891,5.024077869792745
CUST-1831,53,Month-to-Month,Mailed Check,32.26,1607.89,0,19,0,0,336.09,0.0,30.337547169811323,1.0633687627884991,19,7.383299779210985,3.5043554737647815,5.82034995701211
CUST-1832,51,One Year,Mailed Check,63.35,3180.29,0,43,0,0,832.6,0.0,62.35862745098039,1.0158979212587531,43,8.065042053893656,4.164336934042136,6.725753670999103
CUST-1833,39,Month-to-Month,Bank Transfer,59.67,2191.69,1,1,0,0,617.88,0.02564102564102564,56.19717948717949,1.0617970607157035,1,7.692884379556652,4.105449341954206,6.427911392824875
CUST-1834,51,Month-to-Month,Bank Transfer,113.81,5562.22,3,6,1,1,145.46,0.058823529411764705,109.06313725490196,1.0435239886232477,18,8.623932356300342,4.743278588105721,4.986752353632924
CUST-1835,70,One Year,Bank Transfer,35.31,2560.6,3,31,1,1,50.62,0.04285714285714286,36.58,0.965281574630946,93,7.84838734224245,3.5920931854262443,3.943909194290468
CUST-1836,6,One Year,Credit Card,20.98,129.45,1,18,0,1,23.71,0.16666666666666666,21.575,0.9724217844727695,18,4.870990011582737,3.090132948975475,3.2072080200005186
CUST-1837,67,One Year,Electronic Check,43.81,2868.94,1,11,0,0,600.85,0.014925373134328358,42.82,1.023120037365717,11,7.96204640261179,3.802431328798052,6.400008244825744
CUST-1838,7,Month-to-Month,Electronic Check,102.03,668.3,0,8,1,1,131.12,0.0,95.47142857142856,1.0686966931019004,8,6.506232390106597,4.635020207956977,4.883710600522589
CUST-1839,51,One Year,Mailed Check,40.93,1939.18,0,26,0,0,438.51,0.0,38.02313725490196,1.0764498396229334,26,7.570536031258405,3.7360015611826713,6.085660469994938
CUST-1840,42,Month-to-Month,Electronic Check,44.09,1931.62,2,13,1,1,36.8,0.047619047619047616,45.99095238095238,0.9586668185253829,26,7.566631874264635,3.8086604924329928,3.632309102625542
CUST-1841,64,One Year,Electronic Check,32.99,1964.43,7,1,1,0,435.81,0.109375,30.69421875,1.0747952332228687,7,7.583466329880215,3.5260663637080247,6.079498317941531
CUST-1842,15,One Year,Electronic Check,91.54,1402.24,1,20,0,1,141.57,0.06666666666666667,93.48266666666667,0.9792189639434048,20,7.246539127483002,4.527640983478854,4.95983310716587
CUST-1843,29,Month-to-Month,Bank Transfer,26.92,745.82,4,3,0,1,22.33,0.13793103448275862,25.71793103448276,1.0467405003888337,12,6.615824192240941,3.329343277894172,3.1497400860333387
CUST-1844,33,Month-to-Month,Credit Card,53.12,1836.84,1,20,1,1,104.35,0.030303030303030304,55.66181818181818,0.9543346181485596,20,7.516346247983916,3.991203803302587,4.6572881402501976
CUST-1845,27,Month-to-Month,Mailed Check,48.25,1244.42,2,21,0,1,47.18,0.07407407407407407,46.089629629629634,1.0468732421529707,42,7.127228101406884,3.8969093676180977,3.874943997186725
CUST-1846,36,Month-to-Month,Mailed Check,75.52,2590.2,2,1,0,1,98.08,0.05555555555555555,71.94999999999999,1.0496177901320363,2,7.85987636785712,4.337552144572052,4.595927604621159
CUST-1847,29,Month-to-Month,Electronic Check,93.04,2686.34,2,16,1,1,49.17,0.06896551724137931,92.63241379310345,1.0044000387143845,32,7.896307135779926,4.543720223671869,3.9154172384961616
CUST-1848,38,Month-to-Month,Bank Transfer,73.29,2908.19,3,18,1,1,133.93,0.07894736842105263,76.53131578947368,0.9576471963661247,54,7.9756299709033796,4.307976353163715,4.904756125442696
CUST-1849,57,One Year,Bank Transfer,113.1,6746.03,0,39,0,1,190.38,0.0,118.35140350877192,0.9556287179274329,39,8.816857687038171,4.73707525686803,5.254260980351117
CUST-1850,27,Month-to-Month,Mailed Check,115.14,3127.68,2,23,0,1,91.33,0.07407407407407407,115.83999999999999,0.9939571823204421,46,8.048366469343485,4.754796359943904,4.525369115784536
CUST-1851,55,Two Year,Electronic Check,56.15,3128.99,3,19,0,0,661.49,0.05454545454545454,56.89072727272727,0.9869798241605119,57,8.048785088640916,4.04567939024082,6.496005463406834
CUST-1852,33,Month-to-Month,Electronic Check,97.77,3176.43,1,37,0,1,95.2,0.030303030303030304,96.25545454545454,1.015734645498248,37,8.06382797292323,4.592793914920036,4.566429357671661
CUST-1853,68,One Year,Electronic Check,93.88,6469.17,4,11,0,1,144.41,0.058823529411764705,95.13485294117648,0.9868097452996287,44,8.774957662265681,4.552612935249416,4.979557338525394
CUST-1854,66,One Year,Mailed Check,109.3,7422.76,1,24,0,0,1408.74,0.015151515151515152,112.46606060606061,0.9718487462884425,24,8.912440946357282,4.703203926259457,7.2511605692058465
CUST-1855,10,Month-to-Month,Credit Card,64.79,630.35,2,22,0,1,104.4,0.2,63.035000000000004,1.0278416752597763,44,6.44786038388469,4.186467851097906,4.657762636107262
CUST-1856,5,Month-to-Month,Credit Card,73.05,362.69,4,33,0,1,137.07,0.8,72.538,1.0070583694063802,132,5.896301856426602,4.304740540713808,4.927760802928061
CUST-1857,38,One Year,Mailed Check,61.58,2294.64,3,31,0,0,672.59,0.07894736842105263,60.385263157894734,1.0197852386430988,93,7.738766950720839,4.136445738240736,6.512621617212219
CUST-1858,13,Month-to-Month,Bank Transfer,105.04,1344.18,1,23,0,1,209.23,0.07692307692307693,103.39846153846155,1.0158758499605707,23,7.2042831120779205,4.663816381420824,5.348202169477035
CUST-1859,31,Two Year,Credit Card,42.97,1376.7,1,41,0,0,544.21,0.03225806451612903,44.40967741935484,0.9675818987433717,41,7.228170721050553,3.7835075831927187,6.30117104154705
